organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	identificationRemarks	occurrenceID	materialSampleID
17	present	Hugo Gante	eDNA expeditions citizen science sampling	247816	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Gecarcinucidae;Parathelphusa;Parathelphusa_pallida, confidences 1;0.38;0.14;0.14;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1072_EE0043	EE0043
17	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Gecarcinucidae;Travancoriana;Travancoriana_charu, confidences 1;0.2;0.06;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1075_EE0061	EE0061
17	present	Hugo Gante	eDNA expeditions citizen science sampling	356369	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Gymnotiformes;Sternopygidae;Distocyclus;Distocyclus_conirostris, confidences 1;0.49;0.26;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1077_EE0046	EE0046
17	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.02;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1095_EE0044	EE0044
17	present	Hugo Gante	eDNA expeditions citizen science sampling	356369	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Gymnotiformes;Sternopygidae;Distocyclus;Distocyclus_conirostris, confidences 1;0.47;0.21;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1160_EE0046	EE0046
17	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Gymnotiformes;Sternopygidae;Distocyclus;Distocyclus_conirostris, confidences 1;0.47;0.21;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1160_EE0061	EE0061
17	present	Hugo Gante	eDNA expeditions citizen science sampling	176989	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Aves;Passeriformes;Pycnonotidae;Pycnonotus;Pycnonotus_finlaysoni, confidences 1;0.69;0.05;0.04;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1185_EE0078	EE0078
17	present	Hugo Gante	eDNA expeditions citizen science sampling	176989	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Gymnotiformes;Sternopygidae;Distocyclus;Distocyclus_conirostris, confidences 1;0.47;0.22;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1188_EE0078	EE0078
17	present	Hugo Gante	eDNA expeditions citizen science sampling	176989	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Gymnotiformes;Sternopygidae;Distocyclus;Distocyclus_conirostris, confidences 1;0.5;0.27;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1195_EE0078	EE0078
17	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Chilopoda;Geophilomorpha;Linotaeniidae;Strigamia;Strigamia_chionophila, confidences 1;0.39;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1199_EE0047	EE0047
17	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Gymnotiformes;Sternopygidae;Distocyclus;Distocyclus_conirostris, confidences 1;0.48;0.27;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1214_EE0061	EE0061
17	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Mollusca;Bivalvia;Cardiida;Cardiidae;Fulvia;Fulvia_lineonotata, confidences 1;0.13;0.04;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1215_EE0047	EE0047
17	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Gymnotiformes;Sternopygidae;Distocyclus;Distocyclus_conirostris, confidences 1;0.51;0.3;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1235_EE0061	EE0061
17	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Phasmatodea;Diapheromeridae;Bacteria_Latreille_et_al._1825;Bacteria_ferula, confidences 1;0.56;0.45;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1244_EE0061	EE0061
17	present	Hugo Gante	eDNA expeditions citizen science sampling	247816	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Echinodermata;Holothuroidea;Aspidochirotida;Synallactidae;Paroriza;Paroriza_prouhoi, confidences 1;0.09;0.06;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1261_EE0043	EE0043
17	present	Hugo Gante	eDNA expeditions citizen science sampling	247816	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pithecopus;Pithecopus_cf._hypochondrialis_ZUEC_19942, confidences 1;0.24;0.09;0.09;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1265_EE0043	EE0043
17	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Amphibia;Anura;Mantellidae;Boophis;Boophis_liami, confidences 1;0.6;0.18;0.16;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1268_EE0047	EE0047
17	present	Hugo Gante	eDNA expeditions citizen science sampling	200609	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Mollusca;Bivalvia;Limoida;Limidae;Limaria;Limaria_pellucida, confidences 1;0.17;0.06;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1280_EE0045	EE0045
17	present	Hugo Gante	eDNA expeditions citizen science sampling	247816	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.28;0.25;0.11;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1294_EE0043	EE0043
17	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Amphibia;Anura;Ranidae;Lithobates;Lithobates_neovolcanicus, confidences 1;0.52;0.16;0.15;0.03;0.02;0. No VSEARCH hits at 0.97 identity.	asv.1301_EE0047	EE0047
17	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Carangaria incertae sedis	Latidae	Psammoperca	Eukaryota;Chordata;Actinopteri;unknown;Centropomidae;Psammoperca;Psammoperca_waigiensis;	Psammoperca waigiensis	urn:lsid:marinespecies.org:taxname:282395	species		asv.1343_EE0044	EE0044
17	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Mollusca;Bivalvia;Cardiida;Semelidae;Semele;Semele_carnicolor, confidences 1;0.21;0.09;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1356_EE0061	EE0061
17	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.21;0.11;0.06;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1392_EE0044	EE0044
17	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Antipathes;Antipathes_atlantica, confidences 1;0.12;0.11;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1393_EE0044	EE0044
17	present	Hugo Gante	eDNA expeditions citizen science sampling	176989	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo		Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.95;0.95;0.95;0.95;0.95;0.95. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	asv.159_EE0078	EE0078
17	present	Hugo Gante	eDNA expeditions citizen science sampling	200609	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Centrarchiformes	Terapontidae	Leiopotherapon		Leiopotherapon aheneus	urn:lsid:marinespecies.org:taxname:1013644	species	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Leiopotherapon;Leiopotherapon_aheneus, confidences 1;1;1;1;1;1;0.95. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY935338,AY935339,AY935337, identities 98.8,97.3,97.3, taxonomy Leiopotherapon_aheneus,Leiopotherapon_aheneus,Leiopotherapon_unicolor, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Leiopotherapon;Leiopotherapon_aheneus.	asv.177_EE0045	EE0045
17	present	Hugo Gante	eDNA expeditions citizen science sampling	200609	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Centrarchiformes	Terapontidae	Leiopotherapon		Leiopotherapon aheneus	urn:lsid:marinespecies.org:taxname:1013644	species	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Leiopotherapon;Leiopotherapon_aheneus, confidences 1;1;1;1;1;1;0.95. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY935338,AY935339,AY935337, identities 98.8,97.3,97.3, taxonomy Leiopotherapon_aheneus,Leiopotherapon_aheneus,Leiopotherapon_unicolor, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Leiopotherapon;Leiopotherapon_aheneus.	asv.181_EE0045	EE0045
17	present	Hugo Gante	eDNA expeditions citizen science sampling	200609	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo		Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.86;0.86;0.86;0.86;0.86;0.86. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	asv.280_EE0045	EE0045
17	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo		Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.87;0.87;0.87;0.87;0.87;0.87. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,JF742196,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	asv.285_EE0047	EE0047
17	present	Hugo Gante	eDNA expeditions citizen science sampling	200609	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo		Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.9;0.9;0.9;0.9;0.9;0.9. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,KT587623,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	asv.292_EE0045	EE0045
17	present	Hugo Gante	eDNA expeditions citizen science sampling	453499	DNA Sequence reads	DNA Sequence reads	Protozoa	Amoebozoa	Myxogastrea	Physarida	Physaridae	Craterium		Craterium leucocephalum	urn:lsid:marinespecies.org:taxname:1501261	species	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Evosea;Eumycetozoa;Physariida;Physaraceae;Craterium;Craterium_leucocephalum, confidences 1;0.79;0.79;0.79;0.79;0.79;0.79. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KF849935,JQ703003, identities 97.1,97.1, taxonomy Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.429_EE0062	EE0062
17	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Centrarchiformes	Terapontidae	Leiopotherapon	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Leiopotherapon;	Leiopotherapon	urn:lsid:marinespecies.org:taxname:269622	genus		asv.498_EE0047	EE0047
17	present	Hugo Gante	eDNA expeditions citizen science sampling	200609	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Nemipteridae	Pentapodus	Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Pentapodus;Pentapodus_setosus;	Pentapodus setosus	urn:lsid:marinespecies.org:taxname:282210	species		asv.508_EE0045	EE0045
17	present	Hugo Gante	eDNA expeditions citizen science sampling	229827	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Chromis;Chromis_insolata, confidences 1;0.62;0.29;0.05;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.524_EE0072	EE0072
17	present	Hugo Gante	eDNA expeditions citizen science sampling	229827	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Centrarchiformes	Terapontidae	Pelates	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Pelates;Pelates_sexlineatus;	Pelates sexlineatus	urn:lsid:marinespecies.org:taxname:274001	species		asv.529_EE0072	EE0072
17	present	Hugo Gante	eDNA expeditions citizen science sampling	453499	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Tetraodontiformes	Monacanthidae		Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Monacanthidae;	Monacanthidae	urn:lsid:marinespecies.org:taxname:125610	family		asv.534_EE0062	EE0062
17	present	Hugo Gante	eDNA expeditions citizen science sampling	229827	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Perciformes	Platycephalidae	Platycephalus	Eukaryota;Chordata;Actinopteri;Perciformes;Platycephalidae;Platycephalus;Platycephalus_indicus;	Platycephalus indicus	urn:lsid:marinespecies.org:taxname:127234	species		asv.561_EE0072	EE0072
