organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	kingdom	occurrenceID	materialSampleID
13	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Staurozoa;Stauromedusae;Kishinouyeidae;Calvadosia;Calvadosia_vanhoeffeni, confidences 1;0.05;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1036_EE0361	EE0361
13	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Collembola;Neelipleona;Neelidae;Neelus;Neelus_koseli, confidences 1;0.35;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1049_EE0361	EE0361
13	present	Hugo Gante	eDNA expeditions citizen science sampling	321774	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Rhinella;Rhinella_justinianoi, confidences 1;0.5;0.13;0.12;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1051_EE0330	EE0330
13	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Trichoptera;Rhyacophilidae;Rhyacophila;Rhyacophila_quadrifida, confidences 1;0.67;0.53;0.01;0.01;0;0. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1052_EE0332	EE0332
13	present	Hugo Gante	eDNA expeditions citizen science sampling	187147	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.86;0.86;0.86;0.86;0.86;0.86. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.129_EE0364	EE0364
13	present	Hugo Gante	eDNA expeditions citizen science sampling	253524	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.9;0.9;0.9;0.9;0.9;0.9. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,KT587623,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.152_EE0347	EE0347
13	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ965980,JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.155_EE0361	EE0361
13	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Clupeiformes	Engraulidae	Setipinna	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Setipinna;Setipinna_tenuifilis, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KU904337,MH465027,NC_051981, identities 99.6,98.9,98.9, taxonomy Setipinna_tenuifilis,Setipinna_taty,Setipinna_tenuifilis, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Setipinna;Setipinna_tenuifilis.	Setipinna tenuifilis	urn:lsid:marinespecies.org:taxname:282769	species	Animalia	asv.159_EE0332	EE0332
13	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.88;0.88;0.88;0.88;0.88;0.88. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,JQ797907,HM246152,HM246151,KM978387,JF339215, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Homo_sapiens,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.162_EE0332	EE0332
13	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.87;0.87;0.87;0.87;0.87;0.87. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,AY714048,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.166_EE0337	EE0337
13	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.89;0.89;0.89;0.89;0.89;0.89. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.173_EE0345	EE0345
13	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.89;0.89;0.89;0.89;0.89;0.89. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.173_EE0361	EE0361
13	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.88;0.88;0.88;0.88;0.88;0.88. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.177_EE0361	EE0361
13	present	Hugo Gante	eDNA expeditions citizen science sampling	253524	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Sciaenidae	Johnius	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Johnius;Johnius_carouna, confidences 1;1;1;1;1;1;0.93. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_035981,MT947095,KT630304,MT947102,MT947091,EF528213, identities 98.9,98.9,98.5,98.5,98.5,97.8, taxonomy Johnius_carouna,Johnius_carouna,Johnius_carouna,Johnius_carouna,Johnius_carouna,Johnius_elongatus, consensus Eukaryota;Chordata;Actinopteri;Sciaenidae;Johnius;Johnius_carouna.	Johnius carouna	urn:lsid:marinespecies.org:taxname:276102	species	Animalia	asv.199_EE0347	EE0347
13	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Skeletonema	urn:lsid:marinespecies.org:taxname:149073	genus	Chromista	asv.285_EE0332	EE0332
13	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Mugiliformes	Mugilidae	Planiliza	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Planiliza macrolepis	urn:lsid:marinespecies.org:taxname:1043424	species	Animalia	asv.288_EE0361	EE0361
13	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Carangaria incertae sedis	Latidae	Lates	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Lates	urn:lsid:marinespecies.org:taxname:206513	genus	Animalia	asv.291_EE0361	EE0361
13	present	Hugo Gante	eDNA expeditions citizen science sampling	253524	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Siluriformes	Ariidae		Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Ariidae	urn:lsid:marinespecies.org:taxname:154659	family	Animalia	asv.292_EE0347	EE0347
13	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.296_EE0337	EE0337
13	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.299_EE0337	EE0337
13	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Clupeiformes	Engraulidae	Coilia	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Coilia dussumieri	urn:lsid:marinespecies.org:taxname:219979	species	Animalia	asv.314_EE0337	EE0337
13	present	Hugo Gante	eDNA expeditions citizen science sampling	321774	DNA Sequence reads	DNA Sequence reads	Proteobacteria	Alphaproteobacteria				Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	class	Bacteria	asv.315_EE0330	EE0330
13	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.319_EE0339	EE0339
13	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.319_EE0337	EE0337
13	present	Hugo Gante	eDNA expeditions citizen science sampling	321774	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.38;0.31;0.1;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.322_EE0330	EE0330
13	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.38;0.31;0.1;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.322_EE0361	EE0361
13	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads	Arthropoda	Copepoda	Calanoida	Centropagidae	Centropages	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Centropages furcatus	urn:lsid:marinespecies.org:taxname:104495	species	Animalia	asv.326_EE0337	EE0337
13	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.331_EE0332	EE0332
13	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Phymatidae;Phymata;Phymata_luxa, confidences 1;0.45;0.31;0.14;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.339_EE0332	EE0332
13	present	Hugo Gante	eDNA expeditions citizen science sampling	253524	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Characiformes;Alestidae;Hydrocynus;Hydrocynus_forskahlii, confidences 1;0.53;0.32;0.06;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.346_EE0347	EE0347
